pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method
2.21.21.11,2,21,21,11,0.08,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.21.21.12,2,21,21,12,9.9,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.21.21.13,2,21,21,13,13.0,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.21.21.14,2,21,21,14,3.7,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.22.22.1,2,22,22,1,19.73,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277
2.22.22.2,2,22,22,2,7.04,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277
2.22.22.3,2,22,22,3,6.63,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277
2.22.22.4,2,22,22,4,10.29,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277
2.22.22.5,2,22,22,5,23.98,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277
2.22.22.6,2,22,22,6,25.23,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277
2.22.22.7,2,22,22,7,7.09,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277
2.22.22.8,2,22,22,8,6.8,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390
2.22.22.9,2,22,22,9,1.52,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694
2.22.22.10,2,22,22,10,1.58,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694
2.22.22.11,2,22,22,11,0.17,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.22.22.12,2,22,22,12,11.2,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.22.22.13,2,22,22,13,23.0,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.22.22.14,2,22,22,14,12.9,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.23.23.1,2,23,23,1,36.27,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277
2.23.23.2,2,23,23,2,6.98,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277
2.23.23.3,2,23,23,3,9.44,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277
2.23.23.4,2,23,23,4,4.42,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277
2.23.23.5,2,23,23,5,20.28,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277
2.23.23.6,2,23,23,6,18.0,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277
2.23.23.7,2,23,23,7,4.6,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277
2.23.23.8,2,23,23,8,6.9,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390
2.23.23.9,2,23,23,9,1.54,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694
2.23.23.10,2,23,23,10,1.58,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694
2.23.23.11,2,23,23,11,0.17,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.23.23.12,2,23,23,12,7.3,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.23.23.13,2,23,23,13,31.0,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.23.23.14,2,23,23,14,20.1,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.24.24.1,2,24,24,1,10.96,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.24.24.2,2,24,24,2,2.24,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.24.24.3,2,24,24,3,7.32,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.24.24.4,2,24,24,4,11.58,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.24.24.5,2,24,24,5,27.59,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.24.24.6,2,24,24,6,32.84,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.24.24.7,2,24,24,7,7.48,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.24.24.8,2,24,24,8,6.7,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.24.24.12,2,24,24,12,9.8,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.24.24.13,2,24,24,13,25.0,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.24.24.14,2,24,24,14,5.8,462916.0,5801722.6,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.25.25.1,2,25,25,1,22.52,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277
2.25.25.2,2,25,25,2,6.2,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277
2.25.25.3,2,25,25,3,5.33,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277
2.25.25.4,2,25,25,4,12.58,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277
2.25.25.5,2,25,25,5,25.81,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277
2.25.25.6,2,25,25,6,22.09,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277
2.25.25.7,2,25,25,7,5.48,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277
2.25.25.8,2,25,25,8,6.8,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390
2.25.25.9,2,25,25,9,1.53,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694
2.25.25.10,2,25,25,10,1.62,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694
2.25.25.11,2,25,25,11,0.16,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.25.25.12,2,25,25,12,7.1,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.25.25.13,2,25,25,13,24.0,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.25.25.14,2,25,25,14,14.0,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.26.26.1,2,26,26,1,35.01,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.26.26.2,2,26,26,2,6.32,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.26.26.3,2,26,26,3,5.38,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.26.26.4,2,26,26,4,9.46,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.26.26.5,2,26,26,5,22.05,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.26.26.6,2,26,26,6,17.61,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.26.26.7,2,26,26,7,4.17,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.26.26.8,2,26,26,8,6.9,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.26.26.12,2,26,26,12,10.3,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.26.26.13,2,26,26,13,37.0,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.26.26.14,2,26,26,14,25.3,462987.7,5801977.1,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.27.27.1,2,27,27,1,5.73,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277
2.27.27.2,2,27,27,2,2.33,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277
2.27.27.3,2,27,27,3,4.16,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277
2.27.27.4,2,27,27,4,7.45,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277
2.27.27.5,2,27,27,5,28.06,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277
2.27.27.6,2,27,27,6,38.34,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277
2.27.27.7,2,27,27,7,13.94,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277
2.27.27.8,2,27,27,8,6.8,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390
2.27.27.9,2,27,27,9,0.78,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694
2.27.27.10,2,27,27,10,0.84,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694
2.27.27.11,2,27,27,11,0.08,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.27.27.12,2,27,27,12,7.7,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.27.27.13,2,27,27,13,14.0,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.27.27.14,2,27,27,14,3.3,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.28.28.9,2,28,28,9,0.66,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694
2.28.28.10,2,28,28,10,0.68,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Total carbon,TC,M%,DIN ISO 10694
2.28.28.11,2,28,28,11,0.06,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694
2.29.29.1,2,29,29,1,4.53,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277
2.29.29.2,2,29,29,2,1.41,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277
2.29.29.3,2,29,29,3,4.34,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277
2.29.29.4,2,29,29,4,7.66,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277
2.29.29.5,2,29,29,5,26.2,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277
2.29.29.6,2,29,29,6,41.24,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277
2.29.29.7,2,29,29,7,14.62,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277
2.29.29.8,2,29,29,8,6.5,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390
2.29.29.9,2,29,29,9,0.87,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694
2.29.29.10,2,29,29,10,0.88,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694
2.29.29.11,2,29,29,11,0.1,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694
2.29.29.12,2,29,29,12,12.6,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.29.29.13,2,29,29,13,15.0,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.29.29.14,2,29,29,14,5.7,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.30.30.1,2,30,30,1,2.74,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.30.30.2,2,30,30,2,0.74,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.30.30.3,2,30,30,3,3.24,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.30.30.4,2,30,30,4,6.23,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.30.30.5,2,30,30,5,40.39,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.30.30.6,2,30,30,6,39.59,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.30.30.7,2,30,30,7,7.08,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.30.30.8,2,30,30,8,6.8,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.30.30.12,2,30,30,12,12.2,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.30.30.13,2,30,30,13,18.0,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.30.30.14,2,30,30,14,3.5,463042.4,5801755.5,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.31.31.1,2,31,31,1,13.23,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.31.31.2,2,31,31,2,5.78,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.31.31.3,2,31,31,3,5.37,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.31.31.4,2,31,31,4,13.41,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.31.31.5,2,31,31,5,26.94,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.31.31.6,2,31,31,6,28.93,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.31.31.7,2,31,31,7,6.35,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.31.31.8,2,31,31,8,6.8,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.31.31.12,2,31,31,12,8.0,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.31.31.13,2,31,31,13,35.0,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.31.31.14,2,31,31,14,8.6,463064.8,5801777.9,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.32.32.1,2,32,32,1,22.64,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.32.32.2,2,32,32,2,4.76,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.32.32.3,2,32,32,3,7.37,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.32.32.4,2,32,32,4,11.95,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.32.32.5,2,32,32,5,23.63,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.32.32.6,2,32,32,6,23.91,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.32.32.7,2,32,32,7,5.73,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.32.32.8,2,32,32,8,6.9,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.32.32.12,2,32,32,12,11.0,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.32.32.13,2,32,32,13,35.0,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.32.32.14,2,32,32,14,12.0,463075.5,5801790.0,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.33.33.1,2,33,33,1,20.43,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.33.33.2,2,33,33,2,7.93,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.33.33.3,2,33,33,3,7.58,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.33.33.4,2,33,33,4,9.54,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.33.33.5,2,33,33,5,25.81,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.33.33.6,2,33,33,6,23.16,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.33.33.7,2,33,33,7,5.55,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.33.33.8,2,33,33,8,6.9,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.33.33.12,2,33,33,12,6.4,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.33.33.13,2,33,33,13,32.0,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.33.33.14,2,33,33,14,11.0,463088.9,5801801.7,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.34.34.1,2,34,34,1,29.04,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.34.34.2,2,34,34,2,6.9,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.34.34.3,2,34,34,3,15.64,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.34.34.4,2,34,34,4,4.81,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.34.34.5,2,34,34,5,22.42,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.34.34.6,2,34,34,6,17.26,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.34.34.7,2,34,34,7,3.93,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.34.34.8,2,34,34,8,7.0,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.34.34.12,2,34,34,12,13.5,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.34.34.13,2,34,34,13,46.0,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.34.34.14,2,34,34,14,16.2,463124.3,5801815.1,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.35.35.1,2,35,35,1,4.67,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.35.35.2,2,35,35,2,0.88,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.35.35.3,2,35,35,3,3.58,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.35.35.4,2,35,35,4,2.13,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.35.35.5,2,35,35,5,26.89,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.35.35.6,2,35,35,6,46.84,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.35.35.7,2,35,35,7,15.0,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.35.35.8,2,35,35,8,6.6,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
2.35.35.12,2,35,35,12,9.4,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.35.35.13,2,35,35,13,15.0,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
2.35.35.14,2,35,35,14,3.5,463148.5,5801609.5,1,5,5,2018-05-30,2018-05-31,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
2.36.36.1,2,36,36,1,25.16,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Clay,Cl,M%,DIN ISO 11277
2.36.36.2,2,36,36,2,6.44,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Fine silt,fSi,M%,DIN ISO 11277
2.36.36.3,2,36,36,3,8.92,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Middle silt,mSi,M%,DIN ISO 11277
2.36.36.4,2,36,36,4,11.55,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Coarse silt,cSi,M%,DIN ISO 11277
2.36.36.5,2,36,36,5,24.69,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Fine sand,fSa,M%,DIN ISO 11277
2.36.36.6,2,36,36,6,19.64,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Middle sand,mSa,M%,DIN ISO 11277
2.36.36.7,2,36,36,7,3.59,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,Coarse sand,cSa,M%,DIN ISO 11277
2.36.36.8,2,36,36,8,6.9,463175.0,5801906.3,1,5,5,2018-05-30,2018-05-31,soil pH,pH,,DIN ISO 10390
